Names,BadBoyHalo,DanTDM,El Mariana,FitMC,Foolish Gamers,Jaiden Animations,luzugames,Maximus,MissaSinfonia,Ph1LzA,Roier,elrubiusOMG,Slimecicle,SpreenDMC,VEGETTA777,Wilbur Soot,Quackity
19-Feb-16,69073,9546352,,,,186613,3932934,115771,77105,1103,69,16555437,16238,8544,12742793,,44105
20-Feb-16,69257,9566649,,,,187458,3936242,115878,77249,,,16574434,16253,8610,12758362,,44348
21-Feb-16,69368,9586157,,,,188212,3939416,116037,77362,1101,,16590991,16305,8634,12772985,,44562
22-Feb-16,69442,9597872,,,,188563,3941521,116109,77460,1100,71,16607577,16342,8678,12786146,,44719
23-Feb-16,69529,9608235,,,,188831,3943612,116183,77567,,72,16622094,16347,8731,12799008,,44914
24-Feb-16,69607,9618327,,,,189138,3946315,116247,77669,1098,70,16637418,16357,8850,12812331,,45096
25-Feb-16,69666,9629875,,,,189411,3948640,116323,77762,1101,71,16658284,16367,8928,12825534,,45250
26-Feb-16,69712,9643120,,,,189739,3951246,116418,77906,1103,,16679276,16374,8947,12841552,,45472
27-Feb-16,69768,9662670,,,,190169,3953634,116524,78006,1102,68,16700866,16476,9025,12858290,,45697
28-Feb-16,69826,9681080,,,,190550,3956418,116597,78127,,69,16718099,16509,9073,12873905,,45961
29-Feb-16,69883,9693747,,,,190912,3958735,116670,78218,1101,,16733220,16535,9127,12887696,,46115
1-Mar-16,69902,9704732,,,,191154,3960791,116717,78309,1116,,16752449,16554,9167,12899476,,46263
2-Mar-16,69955,9715648,,,,191483,3963171,116781,78395,1123,,16771530,16582,9189,12912044,,46413
3-Mar-16,69980,9724826,,,,191781,3965364,116836,78470,1126,,16791883,16602,9222,12922860,,46602
4-Mar-16,70017,9737348,,,,192056,3968884,116909,78588,1128,,16814960,16625,9292,12935042,,46810
5-Mar-16,70097,9756699,,,,192382,3973798,116963,78720,1129,,16836461,16637,9341,12950062,,47054
6-Mar-16,70152,9775486,,,,192679,3983024,117020,78895,,,16853237,16695,9500,12963943,,47746
7-Mar-16,70203,9787245,,,,192960,3990134,117221,79026,1130,68,16865838,16704,9518,12974416,,48198
8-Mar-16,70184,9791123,,,,193157,3994241,117333,79192,1132,69,16880440,16743,9562,12984200,,48497
9-Mar-16,70207,9800700,,,,193473,4002136,117494,79292,1133,68,16896416,16732,9684,12995143,,49527
10-Mar-16,70304,9814012,,66,,193743,4008538,117620,79422,1136,,16910812,16739,9773,13006859,,50554
11-Mar-16,70272,9822515,,67,,194007,4012417,117670,79519,1141,,16928699,16783,9804,13018143,,50650
12-Mar-16,70338,9838936,,66,,194315,4017557,117744,79618,1143,,16946875,16823,9837,13031951,,50853
13-Mar-16,70393,9853836,,,,194696,4023229,117817,79746,1145,69,16958932,16861,9886,13044616,,51143
14-Mar-16,70457,9867221,,,,195013,4026190,117883,79853,1151,70,16974267,16888,9943,13053967,,51363
15-Mar-16,70521,9879123,,,,195411,4029623,117943,79946,1150,,16990795,16906,10018,13063690,,51594
16-Mar-16,70560,9887582,,,,195747,4032476,118002,80047,1152,71,17003764,16932,10023,13072296,,51683
17-Mar-16,70615,9895407,,67,,196023,4035048,118035,80132,1153,70,17018817,17052,10078,13081357,,51777
18-Mar-16,70686,9906159,,,,196377,4039598,118076,80242,1156,71,17038720,17102,10186,13090328,,51933
19-Mar-16,70775,9922702,,,,197430,4044346,118124,80375,1159,,17055753,17112,10283,13103494,,52324
20-Mar-16,70865,9936364,,,,197984,4047746,118178,80472,1161,,17072502,17140,10615,13115622,,52550
21-Mar-16,70939,9948546,,,,198516,4051130,118233,80592,1165,,17087358,17172,10735,13128526,,52816
22-Mar-16,71020,9960051,,,,198893,4054691,118305,80737,1166,72,17107313,17196,10855,13140908,,53127
23-Mar-16,71096,9971190,,,,199202,4057845,118397,80862,1168,71,17130593,17212,10882,13152743,,53382
24-Mar-16,71184,9983699,,,,199539,4061955,118605,80991,1170,,17146849,17225,10929,13164420,,54357
25-Mar-16,71277,9998981,,66,,199907,4065722,118738,81096,1173,,17166704,17236,11004,13175986,,55138
26-Mar-16,71369,10015798,,,,200288,4069414,118884,81240,1172,,17186873,17238,11015,13189656,,55576
27-Mar-16,71456,10028874,,,,200572,4074176,118993,81333,1173,72,17208075,17263,11055,13204516,,55917
28-Mar-16,71537,10048158,,67,,200848,4078637,119148,81462,1174,73,17230369,17277,11143,13219264,,56367
29-Mar-16,71663,10066907,,,,201114,4081921,119253,81591,,,17247970,17279,11154,13233348,,56835
30-Mar-16,71815,10081254,,,,201415,4085553,119311,81720,,,17262768,17301,11196,13246967,,57253
31-Mar-16,71883,10091790,,,,201688,4091829,119369,81843,1176,72,17281396,17307,11227,13259552,,57463
1-Apr-16,71930,10107378,,66,,201908,4097204,119447,82027,1179,,17301751,17342,11260,13272260,,57829
2-Apr-16,72028,10124666,,67,,202264,4103117,119498,82212,1181,,17320072,17362,11283,13287007,,58130
3-Apr-16,72110,10144094,,,,202611,4108119,119538,82397,,,17335215,17374,11319,13301086,,58513
4-Apr-16,72188,10161079,,,,202921,4113204,119592,82582,,,17346446,17390,11348,13312991,,58819
5-Apr-16,72245,10173447,,68,,203267,4116976,119624,82767,1176,,17363792,17396,11382,13321403,,59082
6-Apr-16,72336,10189905,,,,203624,4120533,119674,82951,,76,17379256,17392,11404,13331382,,59437
7-Apr-16,72355,10198104,,,,203955,4125341,119728,83136,1180,,17398801,17446,11442,13340353,,59612
8-Apr-16,72416,10211307,,,,204348,4130162,119762,83321,1178,,17416576,17467,11464,13349823,,59950
9-Apr-16,72513,10223557,,69,,204714,4135910,119805,83506,1179,,17438824,17495,11472,13363073,,60247
10-Apr-16,72591,10239274,,,,205179,4141723,119915,83691,1180,79,17454992,17505,11726,13378069,,60655
11-Apr-16,72651,10249615,,71,,206597,4144481,119946,83875,1181,83,17470331,17513,11865,13387986,,60976
12-Apr-16,72779,10259373,,,,207249,4147057,119986,84060,1182,,17484559,17519,11921,13398110,,61394
13-Apr-16,72888,10268734,,72,,207669,4152062,120020,84245,,,17500194,17517,11947,13409153,,61808
14-Apr-16,72980,10277802,,,,208185,4155549,120040,84430,1181,,17518061,17522,11996,13419356,,62282
15-Apr-16,73034,10289230,,74,,208710,4160686,120076,84615,1182,,17539827,17525,12044,13431086,,62664
16-Apr-16,73157,10310054,,,,209349,4166149,120120,84800,1184,84,17561593,,12087,13447456,,63132
17-Apr-16,73168,10324874,,75,,209914,4173502,120155,85019,1186,,17579130,17534,12141,13461942,,63546
18-Apr-16,73240,10337568,,76,,210381,4177487,120198,85238,1185,83,17596685,17544,12192,13472944,,64212
19-Apr-16,73337,10349601,,78,,210992,4180665,120235,85458,1180,,17611323,17546,12243,13482859,,64667
20-Apr-16,73385,10359565,,79,,211455,4183675,120246,85677,1181,84,17629484,17543,12257,13491359,,64925
21-Apr-16,73425,10368261,,78,,211883,4186799,120364,85896,1182,,17649851,17545,12287,13501715,,65353
22-Apr-16,73457,10378582,,,,212330,4190074,120446,86116,,,17672525,17561,12323,13513097,,65781
23-Apr-16,73510,10393224,,,0,213617,4194636,120483,86335,,,17691246,17567,12360,13527298,,66128
24-Apr-16,73571,10406736,,,,214640,4198491,120519,86554,1183,,17706830,17586,12386,13539344,,66575
25-Apr-16,73600,10416248,,,,215329,4201126,120569,86774,1184,,17722725,17587,12394,13548637,,66910
26-Apr-16,73656,10425481,,,,216346,4203678,120601,86993,1185,,17737052,17595,12416,13558938,,67432
27-Apr-16,73722,10435925,,,,217521,4206374,120634,87212,,,17753933,17592,12474,13567734,,67936
28-Apr-16,73748,10443550,,,,218280,4208762,120666,87432,1183,,17779207,17629,12500,13575865,,68253
29-Apr-16,73779,10455099,,,,218858,4212646,120711,87651,,,17804507,17634,12570,13587965,,68510
30-Apr-16,73848,10474578,,,,220041,4216854,120758,87870,1184,,17825276,17649,12602,13601193,,68793
1-May-16,73951,10494199,,,,220926,4220536,120805,88090,1185,,17846247,17722,12633,13613779,,69081
2-May-16,74034,10507598,,,,221550,4222937,120836,88309,1187,,17866149,17743,12652,13624561,,69319
3-May-16,74077,10519795,,79,,222061,4224823,120856,88529,1186,,17883149,17747,12682,13635056,,69523
4-May-16,74126,10532002,,,,222582,4226827,120884,88748,1185,87,17903557,17761,12765,13644734,,69691
5-May-16,74184,10544509,,,,223156,4229937,120913,88967,,91,17929750,17775,12835,13655978,,69878
6-May-16,74212,10558253,,80,,223675,4233196,120940,89187,,92,17952807,17789,12838,13667960,,70104
7-May-16,74279,10575529,,,,224346,4236402,120965,89406,,,17977610,17799,12875,13681056,,70424
8-May-16,74350,10591733,,,,225010,4239313,121007,89625,,,18004170,17811,12901,13694324,,70708
9-May-16,74397,10603390,,,,225560,4242221,121039,89845,1187,93,18030389,17827,12942,13706166,,70991
10-May-16,74445,10617245,,,,225946,4244986,121061,90064,1188,,18066524,17832,12965,13719085,,71222
11-May-16,74485,10632193,,,,226699,4248408,121099,90283,,92,18093005,17846,12989,13732625,,71384
12-May-16,74501,10646103,,,,227195,4250746,121142,90503,,93,18113653,17866,13014,13745038,,71531
13-May-16,74544,10659723,,,,228216,4253182,121179,90722,,96,18138917,17879,13031,13759321,,71664
14-May-16,74613,10679315,,,,229203,4256216,121209,90941,,98,18162723,17894,13066,13775952,,71888
15-May-16,74676,10699785,,,,230834,4259613,121233,91161,1189,104,18179054,17917,13099,13791394,,72084
16-May-16,74729,10713491,,,,234506,4262204,121189,91380,,105,18193967,18586,13119,13803885,,72226
17-May-16,74764,10725630,,,,237731,4264237,121213,91600,1192,106,18209916,19242,13140,13813991,,72383
18-May-16,74809,10736759,,,,242057,4266254,121243,91819,1194,105,18223560,19738,13164,13823551,,72518
19-May-16,74858,10748648,,,,245392,4268080,121298,92038,,108,18239383,20407,13170,13834803,,72653
20-May-16,74910,10761134,,,,248277,4270077,121330,92258,1195,110,18256290,20863,13182,13846509,,72799
21-May-16,74994,10778934,,,,250891,4272360,121351,92477,,,18274058,21004,13221,13861679,,73015
22-May-16,75071,10797348,,,,252451,4275435,121401,92696,1197,112,18288269,21324,13231,13875309,,73206
23-May-16,75160,10811239,,,,253634,4278306,121423,92916,,,18299962,21667,13240,13884675,,73401
24-May-16,75191,10823351,,,,254817,4280789,121454,93135,1198,114,18314009,21815,13254,13893815,,73570
25-May-16,75225,10835143,,,,256418,4282968,121485,93354,1196,113,18328704,21861,13269,13902657,,73759
26-May-16,75274,10849030,,,,257940,4284713,121512,93574,,115,18345511,21941,13289,13911457,,73935
27-May-16,75325,10864137,,,,259517,4287920,121541,93793,1197,117,18363514,22124,13299,13921836,,74118
28-May-16,75372,10882121,,,,260842,4290798,121570,94012,1196,121,18378027,22227,13312,13934085,,74387
29-May-16,75409,10898907,,,,262205,4295490,121594,94232,1198,120,18394894,22728,13333,13945338,,74644
30-May-16,75410,10918311,,,,263823,4299002,121646,94451,1196,123,18411208,23617,13347,13956092,,75063
31-May-16,75430,10933894,,,,265782,4302502,121690,94670,1194,124,18436685,24021,13384,13966807,,75286
1-Jun-16,75533,10952580,,,,266761,4309101,121927,94890,,125,18460368,24232,13432,13982434,,75718
2-Jun-16,75601,10969933,,,,268032,4314856,122153,95109,1195,126,18484116,24348,13609,13996692,,76032
3-Jun-16,75684,10990371,,82,,269285,4320243,122301,95329,1197,132,18510054,24549,13617,14011250,,76327
4-Jun-16,75747,11011923,,,,270432,4326485,122459,95548,,134,18534838,24609,13669,14029478,,76652
5-Jun-16,75849,11042883,,94,,271436,4332546,122521,95767,,139,18556456,24749,13742,14049441,,76963
6-Jun-16,75898,11069305,,95,,272356,4337031,122600,95987,1198,143,18575513,24830,13785,14068301,,77211
7-Jun-16,75941,11092766,,96,,273346,4340748,122695,96206,,146,18591408,24873,13825,14085634,,77435
8-Jun-16,75975,11118440,,103,,276562,4344241,122808,96425,,149,18609463,24934,13858,14101215,,77727
9-Jun-16,75964,11144766,,,,287243,4347558,122919,96645,1202,151,18627998,24965,13883,14116917,,78089
10-Jun-16,76010,11169781,,118,,294558,4351397,123011,96864,1206,152,18648642,25078,13934,14132820,,78631
11-Jun-16,76064,11199274,,132,,304959,4356114,123114,97083,1207,,18669280,25132,13947,14151569,,79132
12-Jun-16,76116,11227221,,147,,311243,4360894,123251,97303,1208,154,18689008,25181,13987,14169695,,79587
13-Jun-16,76156,11251952,,175,,315441,4364913,123377,97522,1209,,18724478,25269,14019,14185865,,79952
14-Jun-16,76452,11289615,,236,,321525,4374523,123766,97741,1212,156,18744185,25641,14044,14212228,,80936
15-Jun-16,76526,11310442,,327,,326058,4379707,123911,97961,1219,159,18763037,25728,14087,14227701,,81369
16-Jun-16,76564,11329441,,1263,,331358,4384649,124009,98180,1220,,18780121,25781,14118,14242251,,81727
17-Jun-16,76602,11348794,,1882,,337371,4389036,124091,98400,1225,160,18800570,25817,14138,14256278,,82061
18-Jun-16,76644,11371233,,2725,,343420,4394127,124167,98619,1227,161,18821934,25847,14213,14272648,,82406
19-Jun-16,76680,11392378,,5046,,348043,4399061,124234,98838,1229,162,18844532,25866,14222,14288686,,82646
20-Jun-16,76711,11411042,,5993,,352981,4403809,124302,99058,1230,163,18864329,25906,14259,14304137,,82968
21-Jun-16,76747,11428512,,6738,,357452,4408087,124354,99277,1231,,18882011,25928,14288,14318008,,83235
22-Jun-16,76749,11445744,,7744,,361457,4411358,124392,99496,,166,18904590,25961,14307,14331488,,83885
23-Jun-16,76755,11463543,,9434,,365489,4414145,124439,99716,,170,18927506,25989,14332,14345778,,84531
24-Jun-16,76758,11482490,,10429,,368562,4417348,124502,99935,1232,173,18953722,26010,14357,14362615,,85517
25-Jun-16,76764,11505832,,11354,,371182,4420555,124594,100154,,174,18980583,26025,14383,14379607,,86114
26-Jun-16,76772,11532226,,12292,,374325,4424298,124664,100374,1234,176,19003759,26042,14441,14396429,,87953
27-Jun-16,76812,11556962,,13032,,376526,4427679,124723,100593,1237,,18834006,26071,14477,14412445,,88446
28-Jun-16,75085,11406562,,13781,,377376,4369255,121826,100812,1205,171,18851514,24916,13850,14305545,,84883
29-Jun-16,75079,11421547,,14931,,380280,4371018,121857,101032,,,18868146,24930,13853,14319087,,85858
30-Jun-16,75077,11436276,,16360,,382618,4371203,121855,101251,,,18883731,24931,13873,14331550,,86578
1-Jul-16,75087,11451251,,18726,,384375,4373637,121871,101470,,174,18903228,24928,13897,14344208,,87346
2-Jul-16,75103,11468139,,20743,,385771,4375353,121903,101690,1203,,18924889,,13893,14358381,,87712
3-Jul-16,75117,11486128,,22112,,387046,4377241,121944,101909,1204,,18943415,24925,13890,14373535,,88111
4-Jul-16,75122,11503381,,23685,,388245,4378952,121978,102129,,,18976820,24939,13912,14388816,,88524
5-Jul-16,75123,11521507,,25275,,389680,4381363,122019,102348,1205,,19016750,24948,13914,14403850,,88857
6-Jul-16,75146,11539147,,26424,,391389,4383413,122258,102567,,,19045249,24952,13918,14418163,,89212
7-Jul-16,75144,11555951,,27862,,394845,4406691,122426,102787,1206,177,19069731,24953,13939,14432148,,89614
8-Jul-16,75129,11572148,,28612,,397204,4435983,122514,103006,1209,183,19096490,24977,13992,14447154,,89797
9-Jul-16,75148,11588298,,29291,,398954,4481339,122627,103225,1210,184,19123069,24992,14033,14461228,,90010
10-Jul-16,75154,11605938,,30613,,400449,4511542,122696,103445,,185,19148950,25280,14047,14474250,,90327
11-Jul-16,75175,11624175,,31858,,402088,4571007,122795,103664,1211,189,19170153,25688,14078,14488972,,90812
12-Jul-16,75137,11644338,,32947,,403750,4598643,122845,103883,,194,19196512,25737,14130,14503322,,91099
13-Jul-16,75141,11662917,,34349,,405172,4645757,122937,104103,1209,207,19224710,25829,14155,14517661,,92033
14-Jul-16,75162,11679356,,35273,,406594,4673388,122995,104322,1210,,19250161,25849,14206,14531649,,92568
15-Jul-16,,11694758,,36222,,407885,4717616,123040,104541,1212,216,19272411,25876,14260,14545857,,93175
16-Jul-16,75170,11709505,,37350,,411248,4763251,123072,104761,1211,,19296763,25932,14314,14559898,,93708
17-Jul-16,75162,11723768,,38063,,417921,4817234,123099,104980,,218,19322809,25994,14353,14574120,,94075
18-Jul-16,75184,11738629,,38867,,433053,4866314,123138,105200,1213,216,19345105,26015,14373,14589602,,94371
19-Jul-16,75189,11752724,,39719,,440971,4910929,123203,105419,1215,220,19365316,26024,14448,14605194,,94606
20-Jul-16,75191,11766484,,41067,,448498,4938821,123253,105638,1216,239,19391850,26027,14454,14620034,,94925
21-Jul-16,75186,11779175,,42163,,456133,4970558,123292,105858,1215,238,19422205,26043,14492,14635258,,95251
22-Jul-16,75191,11792206,,43058,,462163,4994443,123329,106077,,241,19445636,26066,14531,14649878,,95786
23-Jul-16,75179,11800846,,43915,,467068,5020686,123347,106296,1217,257,19469106,26064,14551,14662194,,97207
24-Jul-16,75162,11813268,,45109,,471576,5040633,123369,106516,1216,,19494351,26080,14577,14675950,,97752
25-Jul-16,75163,11826945,,47475,,477862,5065678,123557,106735,1218,264,19516758,26090,14637,14689506,,98498
26-Jul-16,75164,11840168,,48887,,482205,5082355,123719,106954,,267,19538264,26099,14668,14702781,,98969
27-Jul-16,75153,11854850,,50455,,486941,5103886,123781,107174,1219,271,19560493,26113,14685,14715251,,99597
28-Jul-16,75167,11869071,,52141,,492020,5118406,123839,107393,,284,19580223,26110,14729,14728935,,100144
29-Jul-16,75168,11883356,,53269,,495953,5138682,123895,107612,,288,19605574,26107,14770,14743977,,100606
30-Jul-16,75182,11901526,,54312,,501571,5154543,123940,107832,,294,19632156,26116,14781,14759438,,101218
31-Jul-16,75197,11925345,,55323,,506490,5170739,123996,108051,1218,301,19654941,26119,14821,14773415,,101599
1-Aug-16,75205,11947554,,56575,,512301,5192161,124059,108270,1217,313,19672896,26126,14853,14787971,,101936
2-Aug-16,75209,11964207,,57627,,516896,5206215,124105,108490,1216,314,19693713,26119,14894,14801400,,102269
3-Aug-16,75219,11978356,,58533,,525138,5217902,124138,108709,,317,19717904,26123,14943,14814314,,102529
4-Aug-16,75209,11992334,,59472,,530658,5241622,124184,108929,,324,19738901,26128,14959,14827607,,102824
5-Aug-16,75243,12005083,,60836,,533983,5258795,124209,109148,1218,328,19758356,26136,14988,14840501,,103073
6-Aug-16,75240,12019994,,62175,,537381,5284088,124244,109367,1219,330,19776266,26135,15023,14854452,,103322
7-Aug-16,75252,12034815,,62859,,540897,5307031,124210,109587,1221,327,19793545,26201,15051,14868908,,103644
8-Aug-16,75255,12047684,,63392,,544156,5325974,124231,109806,1222,325,19820712,26231,15080,14882241,,104076
9-Aug-16,75271,12059236,,63837,,547308,5344816,124262,110025,,329,19853339,26506,15092,14895666,,104393
10-Aug-16,75284,12070781,,64184,,550386,5364322,124303,110245,1223,330,19876533,26561,15115,14908190,,104782
11-Aug-16,75273,12082694,,64511,,553166,5377876,124339,110464,1224,331,19898124,26576,15137,14920027,,105056
12-Aug-16,75267,12094079,,64775,,555501,5392370,124374,110683,1220,338,19921262,26705,15164,14932418,,105314
13-Aug-16,75265,12105664,,64979,,557758,5404571,124495,110903,1221,343,19943317,26759,15191,14944689,,105608
14-Aug-16,75269,12117343,,65207,,559750,5425546,124598,111122,1219,350,19962737,26795,15236,14957114,,105863
15-Aug-16,75273,12127919,,65490,,561954,5446427,124685,111341,,362,19982774,26819,15241,14969216,,106065
16-Aug-16,75261,12139224,,65768,,563891,5461063,124805,111561,1220,364,20003725,26849,15263,14981283,,106309
17-Aug-16,75275,12150673,,65981,,565671,5479583,124960,111780,1217,366,20022203,26964,15284,14993511,,106682
18-Aug-16,75281,12161431,,66427,,567255,5494007,125105,112000,1218,368,20038704,27102,15311,15005562,,107180
19-Aug-16,75273,12172760,,66848,,568796,5504477,125238,112195,1217,379,20086813,27143,15329,15017785,,107515
20-Aug-16,75316,12185263,,67572,,570459,5525293,125357,112390,,390,20155649,27205,15336,15031612,,108484
21-Aug-16,75331,12196523,,68342,,572462,5546926,125479,112585,1218,393,20196885,27291,15349,15044171,,109048
22-Aug-16,75342,12206176,,68763,,573934,5560234,125554,112780,,401,20225592,27356,15391,15053933,,109532
23-Aug-16,75364,12216048,,69112,,575234,5573032,125637,112975,1216,411,20255176,27428,15411,15063020,,110262
24-Aug-16,75373,12226542,,69341,,576433,5583887,125749,113170,1217,423,20278728,27474,15427,15073014,,110743
25-Aug-16,75366,12236715,,69531,,577763,5598286,125812,113365,1219,,20297949,27513,15448,15083018,,111181
26-Aug-16,75375,12247044,,69640,,579677,5609459,125898,113560,1220,424,20318290,27544,15457,15093715,,111486
27-Aug-16,75388,12260470,,69746,,583790,5620542,125975,113756,,426,20339289,27579,15468,15106565,,111778
28-Aug-16,75384,12274406,,69870,,587904,5631657,126057,113951,1222,430,20356541,27614,15554,15119211,,112004
29-Aug-16,75397,12285141,,69966,,590482,5644958,126151,114146,1223,433,20370854,27639,15570,15128905,,112330
30-Aug-16,75403,12295953,,70053,,592711,5655933,126238,114341,1224,435,20385854,27649,15607,15138688,,112853
31-Aug-16,75397,12306127,,70124,,594870,5664296,126796,114536,,439,20401504,27674,15646,15148322,,113215
1-Sep-16,75398,12315861,,70235,,597216,5671253,127273,114731,1223,438,20414825,27689,15656,15159889,,113422
2-Sep-16,75399,12327491,,70310,,599612,5685932,127539,114926,1225,446,20440490,27701,15698,15173084,,113807
3-Sep-16,75405,12342477,,70351,,602009,5699756,127811,115121,,448,20466830,27711,15754,15189352,,114234
4-Sep-16,75409,12355370,,70471,,604425,5710532,128042,115317,,449,20485550,27734,15814,15205287,,114623
5-Sep-16,75413,12367157,,70532,,606763,5725837,128233,115512,1228,453,20500279,27750,15875,15218208,,116687
6-Sep-16,75392,12373800,,70635,,608266,5735388,128369,115707,1229,459,20514530,27768,15877,15229125,,117718
7-Sep-16,75387,12381021,,70785,,609671,5742385,128504,115902,1230,463,20530697,27772,15978,15240030,,118328
8-Sep-16,75348,12387403,,70831,,610640,5751657,128610,116097,,467,20548946,27796,16018,15250636,,118642
9-Sep-16,75343,12396580,,71040,,611625,5760196,128728,116292,,471,20566157,28064,16038,15261808,,118912
10-Sep-16,75322,12409484,,71762,,612915,5777495,128816,116487,,487,20581632,28293,16055,15274944,,119273
11-Sep-16,75307,12422693,,72560,,614224,5792140,128919,116682,,494,20598212,28397,16248,15287540,,119839
12-Sep-16,75316,12430667,,72754,,615511,5801999,129014,116878,1231,505,20614949,28448,16287,15299101,,120107
13-Sep-16,75307,12437895,,73197,,616783,5808851,129094,117073,1232,512,20625375,28499,16343,15309125,,120302
14-Sep-16,75308,12443972,,73390,,618435,5818689,129137,117268,1231,519,20637584,28505,16365,15316662,,120422
15-Sep-16,75312,12451506,,74251,,620233,5826333,129231,117463,,523,20651326,28519,16408,15326394,,120581
16-Sep-16,75282,12460814,,74984,,622532,5837046,129318,117658,1230,529,20671303,28543,16496,15337391,,120757
17-Sep-16,75268,12473366,,75531,,625815,5854704,129407,117853,,534,20687792,28559,16642,15349157,,121014
18-Sep-16,75267,12486175,,75889,,629060,5874372,129507,118048,1231,538,20699334,28580,16776,15361108,,121380
19-Sep-16,75276,12491390,,76051,,631228,5883723,129601,118243,,547,20726595,28594,16870,15369918,,121675
20-Sep-16,75270,12497025,,76102,,633237,5891546,129713,118439,,555,20744602,28957,16961,15378564,,121947
21-Sep-16,75261,12503495,,76086,,635851,5897278,129805,118634,,564,20757834,28975,17011,15388795,,122182
22-Sep-16,75267,12507660,,76109,,638388,5908872,129867,118829,1232,565,20772767,28983,17127,15397935,,122338
23-Sep-16,75272,12517625,,76172,,641321,5915474,129936,119024,1228,568,20792384,28992,17264,15407424,,122471
24-Sep-16,,12532646,,76268,,646257,5922386,130029,119219,1224,572,20808147,29001,17284,15419686,,122669
25-Sep-16,75263,12546564,,76270,,650442,5929358,130111,119414,,575,20819459,29022,17492,15432059,,122840
26-Sep-16,75252,12551869,,76276,,653144,5934275,130166,119609,1225,583,20830375,29033,17577,15440293,,122894
27-Sep-16,75251,12558452,,76347,,656088,5941794,130236,119804,1226,584,20843277,29037,17652,15448070,,122978
28-Sep-16,75219,12565417,,76383,,659384,5945797,130291,120000,,590,20855814,29049,17828,15456640,,123094
29-Sep-16,75198,12572225,,76453,,662626,5949807,130362,120195,,604,20869514,,18112,15464683,,123234
30-Sep-16,75192,12579934,,76503,,665396,5954142,130420,120390,,605,20891284,29067,18376,15475496,,123337
1-Oct-16,75196,12591669,,76626,,681183,5958497,130507,120585,,607,20917448,29069,19115,15488486,,123533
2-Oct-16,75192,12601813,,76724,,700044,5962499,130575,120780,1228,627,20930812,29082,19358,15500777,,123672
3-Oct-16,75186,12608403,,76698,,709864,5965915,130646,120975,,629,20942507,29095,19521,15509548,,123832
4-Oct-16,75187,12613696,,76715,,715670,5971683,130716,121170,1231,633,20954344,29108,19649,15517663,,124001
5-Oct-16,75189,12618674,,76736,,720383,5974579,130776,121365,1232,639,20967470,29119,19759,15525131,,124220
6-Oct-16,75199,12624465,,76888,,724854,5977277,130847,121560,,646,20979239,29127,19879,15533566,,125272
7-Oct-16,75203,12632678,,77037,,729354,5980301,130906,121756,1233,655,20992546,29135,19887,15546361,,125639
8-Oct-16,75211,12643180,,77056,,734582,5986487,130986,121951,1234,662,21014786,29145,20028,15567509,,125816
9-Oct-16,,12656093,,77129,,739973,5989631,131067,122146,,665,21039940,29156,20123,15584627,,126093
10-Oct-16,75214,12667374,,77175,,744252,5995241,131137,122341,1235,678,21057734,29174,20160,15599690,,126339
11-Oct-16,75224,12677240,,77182,,747467,6001742,131204,122536,1236,681,21072538,29194,20310,15613783,,126488
12-Oct-16,,12687804,,77260,,751023,6006115,131280,122731,,686,21087996,29208,20321,15633188,,126653
13-Oct-16,75227,12696123,,77314,,754637,6011199,131322,122926,1237,690,21103620,29229,20413,15646888,,126778
14-Oct-16,75216,12705781,,77333,,758636,6016477,131384,123121,,695,21118511,29242,20449,15658630,,126882
15-Oct-16,75205,12717929,,77423,,762615,6022434,131451,123317,,703,21132319,29270,20525,15673871,,127006
16-Oct-16,75209,12731186,,77474,,766774,6025830,131564,123512,1239,712,21145382,29293,20619,15689195,,127097
17-Oct-16,75215,12739445,,77488,,770015,6029630,131652,123707,,,21154921,29330,20626,15700400,,127202
18-Oct-16,75189,12744412,,77594,,772625,6034159,131657,123902,1238,715,21165339,29342,20660,15710969,,127235
19-Oct-16,75191,12751161,,77617,,775427,6037279,131733,124097,,727,21180216,29357,20802,15720859,,127327
20-Oct-16,75189,12757466,,77724,,783115,6039261,131785,124292,1237,728,21199848,29391,20809,15730145,,127422
21-Oct-16,75199,12765461,,77776,,791863,6041494,131858,124487,,729,21217769,29415,20838,15740336,,127506
22-Oct-16,75214,12777905,,77795,,802237,6044258,131934,124682,,736,21235211,,20871,15754419,,127657
23-Oct-16,75228,12789763,,78023,,810193,6047085,132027,124878,,748,21252607,29430,20919,15766320,,127803
24-Oct-16,75234,12799855,,77958,,813914,6048743,132088,125073,,762,21275973,29448,20997,15776246,,127919
25-Oct-16,75219,12808766,,77959,,817803,6052870,132166,125268,,768,21291227,29461,21113,15785597,,128034
26-Oct-16,75226,12818270,,77971,,826979,6056809,132247,125463,,774,21308983,29465,21219,15795195,,128608
27-Oct-16,75258,12826928,,78076,,835322,6059657,132322,125658,,782,21325438,29480,21407,15803790,,128777
28-Oct-16,75275,12833305,,78021,,842204,6065198,132359,125853,,787,21343020,29498,21524,15812538,,128824
29-Oct-16,75276,12847543,,78249,,850128,6071106,132428,126048,,814,21359882,,21750,15825082,,129074
30-Oct-16,75362,12861116,,78392,,857758,6076490,132662,126243,,817,21378908,29521,21965,15840205,,129301
31-Oct-16,75367,12867679,,78401,,862293,6080564,132838,126439,,829,21398359,29531,22024,15849986,,129404
1-Nov-16,75385,12875344,,78426,,867926,6083230,132942,126634,1234,845,21407916,29538,22065,15862582,,129505
